image_name,pred,target,fold
ISIC_2637011,0.115613826,0,0
ISIC_0076262,0.05424904,0,0
ISIC_0074268,0.022033675,0,0
ISIC_0015719,0.01787651,0,0
ISIC_0082543,0.025694754,0,0
ISIC_0075663,0.015189583,0,0
ISIC_0068279,0.064703636,0,0
ISIC_0089401,0.018370625,0,0
ISIC_0076742,0.025912495,0,0
ISIC_0075914,0.04445054,0,0
ISIC_0091559,0.02327132,0,0
ISIC_0083035,0.016115228,0,0
ISIC_0078703,0.021686297,0,0
ISIC_0096328,0.04765592,0,0
ISIC_0085172,0.028182182,0,0
ISIC_0092726,0.045226805,0,0
ISIC_0097499,0.020254346,0,0
ISIC_0089738,0.19551836,0,0
ISIC_0147869,0.022179803,0,0
ISIC_0150975,0.16285476,0,0
ISIC_0092870,0.31091526,0,0
ISIC_0148677,0.018149227,0,0
ISIC_0158127,0.01907973,0,0
ISIC_0094775,0.03219087,0,0
ISIC_0149568,0.08450814,1,0
ISIC_0160270,0.021982996,0,0
ISIC_0097997,0.022019517,0,0
ISIC_0153549,0.062473305,0,0
ISIC_0163812,0.17093344,0,0
ISIC_0103298,0.0147617655,0,0
ISIC_0154870,0.013573484,0,0
ISIC_0165945,0.10667509,0,0
ISIC_0109869,0.017330721,0,0
ISIC_0156772,0.07966131,0,0
ISIC_0185547,0.012081711,0,0
ISIC_0151200,0.18955165,0,0
ISIC_0164603,0.20377684,0,0
ISIC_0186437,0.016063357,0,0
ISIC_0154338,0.023576839,0,0
ISIC_0170696,0.22568838,0,0
ISIC_0186501,0.049600728,0,0
ISIC_0155012,0.10017369,0,0
ISIC_0179056,0.061898142,0,0
ISIC_0188955,0.067133054,0,0
ISIC_0159782,0.0598979,0,0
ISIC_0179104,0.06720585,0,0
ISIC_0189336,0.021020278,0,0
ISIC_0159996,0.38774046,0,0
ISIC_0184482,0.050237756,0,0
ISIC_0192701,0.024579465,0,0
ISIC_0164809,0.13318893,0,0
ISIC_0187428,0.14966913,0,0
ISIC_0193785,0.03918095,0,0
ISIC_0166202,0.5368583,0,0
ISIC_0189333,0.33836818,0,0
ISIC_0199261,0.025374785,0,0
ISIC_0170583,0.091669045,0,0
ISIC_0194550,0.08622802,0,0
ISIC_0199455,0.042907752,0,0
ISIC_0170636,0.09501956,0,0
ISIC_0196694,0.06960439,0,0
ISIC_0203016,0.063567266,0,0
ISIC_0174405,0.06156751,0,0
ISIC_0200999,0.3054148,0,0
ISIC_0204580,0.10835373,0,0
ISIC_0187498,0.041364737,0,0
ISIC_0202259,0.038561493,0,0
ISIC_0206079,0.06071841,0,0
ISIC_0196399,0.2953171,0,0
ISIC_0202576,0.016850762,0,0
ISIC_0213974,0.029675368,0,0
ISIC_0202023,0.032089468,0,0
ISIC_0204275,0.017093878,0,0
ISIC_0215054,0.21328294,0,0
ISIC_0204994,0.69078124,0,0
ISIC_0205127,0.053493254,0,0
ISIC_0215112,0.03819238,0,0
ISIC_0214186,0.021103043,0,0
ISIC_0215966,0.46811718,0,0
ISIC_0216690,0.03471605,0,0
ISIC_0219450,0.16955316,0,0
ISIC_0220649,0.35089698,0,0
ISIC_0217267,0.013879196,0,0
ISIC_0224300,0.18394752,0,0
ISIC_0225245,0.11206452,0,0
ISIC_0218575,0.01968801,0,0
ISIC_0228497,0.014323904,0,0
ISIC_0229459,0.0493488,0,0
ISIC_0219948,0.025077369,0,0
ISIC_0229265,0.09315528,0,0
ISIC_0229832,0.09294329,0,0
ISIC_0222150,0.040919952,0,0
ISIC_0229871,0.069125175,0,0
ISIC_0232963,0.026346505,0,0
ISIC_0224919,0.039258033,0,0
ISIC_0232785,0.05359938,0,0
ISIC_0233487,0.09370361,0,0
ISIC_0231167,0.023763234,0,0
ISIC_0236531,0.12157717,0,0
ISIC_0234146,0.05588641,0,0
ISIC_0232101,0.22945598,1,0
ISIC_0238711,0.013875629,0,0
ISIC_0236261,0.12515466,0,0
ISIC_0234248,0.05815998,0,0
ISIC_0238824,0.071936294,0,0
ISIC_0237721,0.07229625,0,0
ISIC_0239843,0.42746967,0,0
ISIC_0238940,0.06506492,0,0
ISIC_0238871,0.018803248,0,0
ISIC_0242433,0.058517642,0,0
ISIC_0243683,0.47949913,0,0
ISIC_0239597,0.23540644,0,0
ISIC_0243849,0.050228477,0,0
ISIC_0250842,0.037416935,0,0
ISIC_0248321,0.3068468,0,0
ISIC_0248114,0.5300742,0,0
ISIC_0251149,0.06636036,0,0
ISIC_0248628,0.04176573,0,0
ISIC_0248521,0.043108065,0,0
ISIC_0252448,0.123904705,0,0
ISIC_0248936,0.021685267,0,0
ISIC_0253367,0.04793149,0,0
ISIC_0253516,0.05403778,0,0
ISIC_0250064,0.14532377,0,0
ISIC_0254517,0.096405044,0,0
ISIC_0256926,0.056021333,0,0
ISIC_0252649,0.08154326,0,0
ISIC_0258806,0.021169847,0,0
ISIC_0262276,0.3649377,0,0
ISIC_0254698,0.05970684,0,0
ISIC_0294170,0.1915979,0,0
