image_name,pred,target,fold
ISIC_2637011,0.16086556,0,0
ISIC_0076262,0.038787436,0,0
ISIC_0074268,0.025648037,0,0
ISIC_0015719,0.025074054,0,0
ISIC_0082543,0.025185844,0,0
ISIC_0075663,0.02198908,0,0
ISIC_0068279,0.054076053,0,0
ISIC_0089401,0.022317085,0,0
ISIC_0076742,0.033384062,0,0
ISIC_0075914,0.028695066,0,0
ISIC_0091559,0.026031278,0,0
ISIC_0083035,0.018999016,0,0
ISIC_0078703,0.03090807,0,0
ISIC_0096328,0.0396024,0,0
ISIC_0085172,0.029645937,0,0
ISIC_0092726,0.055194177,0,0
ISIC_0097499,0.02568583,0,0
ISIC_0089738,0.09650009,0,0
ISIC_0147869,0.02191217,0,0
ISIC_0150975,0.15608175,0,0
ISIC_0092870,0.25231302,0,0
ISIC_0148677,0.022910513,0,0
ISIC_0158127,0.019547427,0,0
ISIC_0094775,0.027436852,0,0
ISIC_0149568,0.033648066,1,0
ISIC_0160270,0.025989689,0,0
ISIC_0097997,0.047777675,0,0
ISIC_0153549,0.0478686,0,0
ISIC_0163812,0.052709054,0,0
ISIC_0103298,0.019981371,0,0
ISIC_0154870,0.024360504,0,0
ISIC_0165945,0.061846722,0,0
ISIC_0109869,0.02659146,0,0
ISIC_0156772,0.22296403,0,0
ISIC_0185547,0.018636702,0,0
ISIC_0151200,0.33942243,0,0
ISIC_0164603,0.05050455,0,0
ISIC_0186437,0.018605579,0,0
ISIC_0154338,0.039971575,0,0
ISIC_0170696,0.1040268,0,0
ISIC_0186501,0.030757762,0,0
ISIC_0155012,0.0960514,0,0
ISIC_0179056,0.026976373,0,0
ISIC_0188955,0.033638198,0,0
ISIC_0159782,0.034675296,0,0
ISIC_0179104,0.07884485,0,0
ISIC_0189336,0.020101734,0,0
ISIC_0159996,0.18273601,0,0
ISIC_0184482,0.045093656,0,0
ISIC_0192701,0.024765974,0,0
ISIC_0164809,0.17583178,0,0
ISIC_0187428,0.15618546,0,0
ISIC_0193785,0.021925235,0,0
ISIC_0166202,0.1355117,0,0
ISIC_0189333,0.3152519,0,0
ISIC_0199261,0.019247765,0,0
ISIC_0170583,0.060618997,0,0
ISIC_0194550,0.023474587,0,0
ISIC_0199455,0.027668266,0,0
ISIC_0170636,0.044626836,0,0
