image_name,pred,target,fold
ISIC_2637011,0.092651814,0,0
ISIC_0076262,0.03434588,0,0
ISIC_0074268,0.01612004,0,0
ISIC_0015719,0.0198634,0,0
ISIC_0082543,0.02352548,0,0
ISIC_0075663,0.026150146,0,0
ISIC_0068279,0.04379268,0,0
ISIC_0089401,0.014448337,0,0
ISIC_0076742,0.021911297,0,0
ISIC_0075914,0.03420933,0,0
ISIC_0091559,0.034173373,0,0
ISIC_0083035,0.012310995,0,0
ISIC_0078703,0.019969346,0,0
ISIC_0096328,0.036456086,0,0
ISIC_0085172,0.013550858,0,0
ISIC_0092726,0.040762365,0,0
ISIC_0097499,0.024642631,0,0
ISIC_0089738,0.10205598,0,0
ISIC_0147869,0.015011774,0,0
ISIC_0150975,0.13908628,0,0
ISIC_0092870,0.2616403,0,0
ISIC_0148677,0.019973291,0,0
ISIC_0158127,0.013904179,0,0
ISIC_0094775,0.024638902,0,0
ISIC_0149568,0.069960915,1,0
ISIC_0160270,0.022481963,0,0
ISIC_0097997,0.031111602,0,0
ISIC_0153549,0.020722369,0,0
ISIC_0163812,0.09554878,0,0
ISIC_0103298,0.017480575,0,0
ISIC_0154870,0.015277402,0,0
ISIC_0165945,0.08362385,0,0
ISIC_0109869,0.017972803,0,0
ISIC_0156772,0.08392397,0,0
ISIC_0185547,0.017031338,0,0
ISIC_0151200,0.09795691,0,0
ISIC_0164603,0.0828293,0,0
ISIC_0186437,0.012959594,0,0
ISIC_0154338,0.032965496,0,0
ISIC_0170696,0.039240915,0,0
ISIC_0186501,0.07323344,0,0
ISIC_0155012,0.05861665,0,0
ISIC_0179056,0.05488463,0,0
ISIC_0188955,0.042403605,0,0
ISIC_0159782,0.06166918,0,0
ISIC_0179104,0.052379124,0,0
ISIC_0189336,0.016357843,0,0
ISIC_0159996,0.1655218,0,0
ISIC_0184482,0.02598087,0,0
ISIC_0192701,0.040227067,0,0
ISIC_0164809,0.08136923,0,0
ISIC_0187428,0.15058109,0,0
ISIC_0193785,0.030905474,0,0
ISIC_0166202,0.18678446,0,0
ISIC_0189333,0.14748576,0,0
ISIC_0199261,0.020413747,0,0
ISIC_0170583,0.035202026,0,0
ISIC_0194550,0.063325316,0,0
ISIC_0199455,0.027373243,0,0
ISIC_0170636,0.029230896,0,0
ISIC_0196694,0.038392242,0,0
ISIC_0203016,0.018444285,0,0
ISIC_0174405,0.0341728,0,0
ISIC_0200999,0.08340954,0,0
ISIC_0204580,0.05569899,0,0
ISIC_0187498,0.043537565,0,0
ISIC_0202259,0.038938865,0,0
ISIC_0206079,0.025742028,0,0
ISIC_0196399,0.054237183,0,0
ISIC_0202576,0.015584795,0,0
ISIC_0213974,0.018915603,0,0
ISIC_0202023,0.01781579,0,0
ISIC_0204275,0.01507733,0,0
ISIC_0215054,0.13264757,0,0
ISIC_0204994,0.8093657,0,0
ISIC_0205127,0.060030296,0,0
ISIC_0215112,0.034920733,0,0
ISIC_0214186,0.02324813,0,0
ISIC_0215966,0.08414282,0,0
ISIC_0216690,0.019261245,0,0
ISIC_0219450,0.06428071,0,0
ISIC_0220649,0.32748774,0,0
ISIC_0217267,0.01384686,0,0
ISIC_0224300,0.14357702,0,0
ISIC_0225245,0.03557399,0,0
ISIC_0218575,0.015944883,0,0
ISIC_0228497,0.024026658,0,0
ISIC_0229459,0.043254774,0,0
ISIC_0219948,0.01861521,0,0
ISIC_0229265,0.061331145,0,0
ISIC_0229832,0.027104259,0,0
ISIC_0222150,0.053359672,0,0
ISIC_0229871,0.025050651,0,0
ISIC_0232963,0.01763483,0,0
ISIC_0224919,0.020649917,0,0
ISIC_0232785,0.030146066,0,0
ISIC_0233487,0.035164524,0,0
ISIC_0231167,0.019136615,0,0
ISIC_0236531,0.06706987,0,0
ISIC_0234146,0.03182008,0,0
ISIC_0232101,0.14955147,1,0
ISIC_0238711,0.020270918,0,0
ISIC_0236261,0.048113607,0,0
ISIC_0234248,0.02160762,0,0
ISIC_0238824,0.04438805,0,0
ISIC_0237721,0.03121399,0,0
ISIC_0239843,0.12563114,0,0
ISIC_0238940,0.026802162,0,0
ISIC_0238871,0.011300018,0,0
ISIC_0242433,0.06394884,0,0
ISIC_0243683,0.12460938,0,0
ISIC_0239597,0.341156,0,0
ISIC_0243849,0.032105528,0,0
ISIC_0250842,0.046174116,0,0
ISIC_0248321,0.056016974,0,0
ISIC_0248114,0.65741205,0,0
ISIC_0251149,0.060708813,0,0
ISIC_0248628,0.03054813,0,0
ISIC_0248521,0.03554732,0,0
ISIC_0252448,0.043053724,0,0
ISIC_0248936,0.020477086,0,0
ISIC_0253367,0.022663277,0,0
ISIC_0253516,0.045076948,0,0
ISIC_0250064,0.040232856,0,0
ISIC_0254517,0.055782937,0,0
ISIC_0256926,0.049011316,0,0
ISIC_0252649,0.07590969,0,0
ISIC_0258806,0.021795206,0,0
ISIC_0262276,0.17660727,0,0
ISIC_0254698,0.023349872,0,0
ISIC_0294170,0.16921546,0,0
ISIC_0271408,0.023293557,0,0
ISIC_0255914,0.09112968,0,0
ISIC_0298274,0.1237622,0,0
ISIC_0273664,0.046337813,0,0
ISIC_0258061,0.33623445,0,0
ISIC_0299504,0.049842205,0,0
ISIC_0278346,0.051786933,0,0
ISIC_0258821,0.025449947,0,0
ISIC_0301191,0.01780264,0,0
ISIC_0279526,0.08627298,0,0
ISIC_0262401,0.025829788,0,0
ISIC_0302804,0.01805317,0,0
ISIC_0286360,0.10001675,1,0
ISIC_0267054,0.07287414,0,0
ISIC_0305679,0.01493818,0,0
ISIC_0290881,0.039851613,0,0
ISIC_0268187,0.025664434,0,0
ISIC_0307377,0.035706885,0,0
ISIC_0293607,0.13055134,0,0
ISIC_0268633,0.06244086,0,0
ISIC_0315525,0.024593884,0,0
ISIC_0294733,0.019382492,0,0
ISIC_0270289,0.0134548405,0,0
ISIC_0316826,0.21665598,0,0
ISIC_0294910,0.022292105,0,0
ISIC_0275984,0.47555813,0,0
ISIC_0322340,0.08534938,0,0
ISIC_0297186,0.04175871,0,0
ISIC_0278126,0.0155589115,0,0
ISIC_0322967,0.08025469,0,0
ISIC_0300915,0.12811297,0,0
ISIC_0278130,0.019474171,0,0
ISIC_0325416,0.20364249,0,0
ISIC_0301931,0.24641609,0,0
ISIC_0280208,0.023518512,0,0
ISIC_0326523,0.5401341,0,0
ISIC_0308722,0.30032316,0,0
ISIC_0281291,0.019339904,0,0
ISIC_0334227,0.024061551,0,0
ISIC_0317589,0.15583521,0,0
ISIC_0281658,0.072036065,0,0
ISIC_0335396,0.016623529,0,0
ISIC_0334024,0.10865925,0,0
ISIC_0284422,0.05190068,0,0
ISIC_0337631,0.10259043,1,0
ISIC_0339930,0.020962162,0,0
ISIC_0286750,0.026597153,0,0
ISIC_0338377,0.025120437,0,0
ISIC_0341663,0.052961588,0,0
ISIC_0295178,0.12915172,0,0
ISIC_0338712,0.03183021,0,0
ISIC_0342557,0.03408777,0,0
ISIC_0304703,0.03494812,0,0
ISIC_0354589,0.039810847,0,0
ISIC_0342587,0.04470448,0,0
ISIC_0308133,0.06051589,0,0
ISIC_0357043,0.103589945,0,0
ISIC_0344052,0.0950067,0,0
ISIC_0311112,0.025664698,0,0
ISIC_0358071,0.03755323,0,0
ISIC_0347824,0.502309,0,0
ISIC_0311369,0.017752256,0,0
ISIC_0364478,0.08551681,0,0
ISIC_0349484,0.029853918,0,0
ISIC_0313422,0.037051514,0,0
ISIC_0379979,0.051105477,0,0
ISIC_0349996,0.021250736,0,0
ISIC_0313507,0.026861174,0,0
ISIC_0380954,0.029762004,0,0
ISIC_0350472,0.017898414,0,0
ISIC_0322004,0.011718353,0,0
ISIC_0395456,0.21906982,0,0
ISIC_0357231,0.03324205,0,0
ISIC_0324600,0.14812568,0,0
ISIC_0412659,0.019641535,0,0
ISIC_0359307,0.349696,0,0
ISIC_0325664,0.14449202,0,0
ISIC_0422061,0.018068677,0,0
ISIC_0367913,0.057373412,0,0
ISIC_0332865,0.01377242,0,0
ISIC_0423312,0.029662063,0,0
ISIC_0375073,0.06901763,0,0
ISIC_0339773,0.04189424,0,0
ISIC_0427209,0.06946689,0,0
ISIC_0377420,0.054707572,0,0
ISIC_0355920,0.04300521,0,0
ISIC_0430356,0.044936642,0,0
ISIC_0384214,0.095508166,0,0
ISIC_0361149,0.011398458,0,0
ISIC_0434114,0.04212201,0,0
ISIC_0385609,0.013906149,0,0
ISIC_0370132,0.11850266,0,0
ISIC_0435434,0.3042067,0,0
ISIC_0389955,0.48050413,0,0
ISIC_0381169,0.15351711,0,0
ISIC_0439726,0.01719292,0,0
ISIC_0395933,0.06873931,0,0
ISIC_0384200,0.021091726,0,0
ISIC_0442837,0.055488937,0,0
ISIC_0398069,0.056100983,0,0
ISIC_0386664,0.016320607,0,0
ISIC_0455456,0.34252062,0,0
ISIC_0400685,0.023408124,0,0
ISIC_0398140,0.056812484,0,0
ISIC_0455687,0.019413529,0,0
ISIC_0403893,0.038539898,0,0
ISIC_0399416,0.08406145,0,0
ISIC_0456905,0.065557376,0,0
ISIC_0411688,0.032526348,0,0
ISIC_0404809,0.0357364,0,0
ISIC_0465385,0.028496185,0,0
ISIC_0426592,0.036666177,0,0
ISIC_0405554,0.07148556,0,0
ISIC_0465476,0.019679673,0,0
ISIC_0430837,0.117811784,0,0
ISIC_0407040,0.05429601,0,0
ISIC_0468433,0.024239084,0,0
ISIC_0430904,0.025409628,0,0
ISIC_0413247,0.031220188,0,0
ISIC_0475341,0.23016036,0,0
ISIC_0439950,0.018635811,0,0
ISIC_0421558,0.039712522,0,0
ISIC_0482297,0.019254714,0,0
ISIC_0444339,0.054461688,0,0
ISIC_0422225,0.04956679,0,0
ISIC_0484568,0.020664243,0,0
ISIC_0445267,0.030793002,0,0
ISIC_0422283,0.01283501,0,0
ISIC_0485815,0.022321284,0,0
ISIC_0459035,0.040275812,0,0
ISIC_0423722,0.11671778,0,0
ISIC_0486478,0.03092297,0,0
ISIC_0462956,0.06317401,0,0
ISIC_0426487,0.01658018,0,0
ISIC_0494344,0.015435768,0,0
ISIC_0463621,0.035423372,0,0
ISIC_0440394,0.017283417,0,0
ISIC_0502016,0.037656046,0,0
ISIC_0472490,0.020038188,0,0
ISIC_0443835,0.033884518,0,0
ISIC_0506309,0.035773482,0,0
ISIC_0474406,0.025447348,0,0
ISIC_0445396,0.40271145,0,0
ISIC_0508937,0.069141425,0,0
ISIC_0475718,0.022927614,0,0
ISIC_0448016,0.03441159,0,0
ISIC_0510145,0.049920082,0,0
ISIC_0485753,0.01933868,0,0
ISIC_0448050,0.06805945,0,0
ISIC_0510785,0.049813215,0,0
ISIC_0486516,0.03149288,0,0
ISIC_0457868,0.039206754,0,0
ISIC_0516315,0.0152511895,0,0
ISIC_0493653,0.04711784,0,0
ISIC_0467553,0.012655756,0,0
ISIC_0530054,0.042553406,0,0
ISIC_0496975,0.015447559,0,0
ISIC_0467850,0.07030353,0,0
