image_name,pred,target,fold
ISIC_2637011,0.11265516,0,0
ISIC_0076262,0.043022506,0,0
ISIC_0074268,0.020338671,0,0
ISIC_0015719,0.021836272,0,0
ISIC_0082543,0.01932902,0,0
ISIC_0075663,0.034957785,0,0
ISIC_0068279,0.03204184,0,0
ISIC_0089401,0.015808979,0,0
ISIC_0076742,0.03492019,0,0
ISIC_0075914,0.05394767,0,0
ISIC_0091559,0.024950646,0,0
ISIC_0083035,0.017945962,0,0
ISIC_0078703,0.030464232,0,0
ISIC_0096328,0.03724279,0,0
ISIC_0085172,0.024688102,0,0
ISIC_0092726,0.110944256,0,0
ISIC_0097499,0.031703435,0,0
ISIC_0089738,0.08124062,0,0
ISIC_0147869,0.019014308,0,0
ISIC_0150975,0.17862475,0,0
ISIC_0092870,0.43793193,0,0
ISIC_0148677,0.017413925,0,0
ISIC_0158127,0.021515448,0,0
ISIC_0094775,0.025277354,0,0
ISIC_0149568,0.028024705,1,0
ISIC_0160270,0.027295198,0,0
ISIC_0097997,0.053388495,0,0
ISIC_0153549,0.03596854,0,0
ISIC_0163812,0.047013246,0,0
ISIC_0103298,0.015897566,0,0
ISIC_0154870,0.02217065,0,0
ISIC_0165945,0.03524339,0,0
ISIC_0109869,0.023013547,0,0
ISIC_0156772,0.19441879,0,0
ISIC_0185547,0.014479973,0,0
ISIC_0151200,0.27212813,0,0
ISIC_0164603,0.049546413,0,0
ISIC_0186437,0.015170709,0,0
ISIC_0154338,0.032949917,0,0
ISIC_0170696,0.1827087,0,0
ISIC_0186501,0.028306356,0,0
ISIC_0155012,0.12526214,0,0
ISIC_0179056,0.034349997,0,0
ISIC_0188955,0.03534997,0,0
ISIC_0159782,0.054860614,0,0
ISIC_0179104,0.10095366,0,0
ISIC_0189336,0.02294692,0,0
ISIC_0159996,0.19803576,0,0
ISIC_0184482,0.02567495,0,0
ISIC_0192701,0.023773644,0,0
ISIC_0164809,0.08981531,0,0
ISIC_0187428,0.17288554,0,0
ISIC_0193785,0.024970744,0,0
ISIC_0166202,0.12616184,0,0
ISIC_0189333,0.24144611,0,0
ISIC_0199261,0.014189686,0,0
ISIC_0170583,0.070676595,0,0
ISIC_0194550,0.02789913,0,0
ISIC_0199455,0.053070124,0,0
ISIC_0170636,0.034384664,0,0
ISIC_0196694,0.041708913,0,0
ISIC_0203016,0.026081936,0,0
ISIC_0174405,0.1498642,0,0
ISIC_0200999,0.06616119,0,0
ISIC_0204580,0.17435528,0,0
ISIC_0187498,0.048702326,0,0
ISIC_0202259,0.023835853,0,0
ISIC_0206079,0.014920617,0,0
ISIC_0196399,0.099482834,0,0
ISIC_0202576,0.017833944,0,0
ISIC_0213974,0.023993611,0,0
ISIC_0202023,0.021576919,0,0
ISIC_0204275,0.022234026,0,0
ISIC_0215054,0.2049474,0,0
ISIC_0204994,0.42271724,0,0
ISIC_0205127,0.039481767,0,0
ISIC_0215112,0.044331737,0,0
ISIC_0214186,0.01937261,0,0
ISIC_0215966,0.09705168,0,0
ISIC_0216690,0.035949096,0,0
ISIC_0219450,0.15487532,0,0
ISIC_0220649,0.109842554,0,0
ISIC_0217267,0.020111486,0,0
ISIC_0224300,0.18848331,0,0
ISIC_0225245,0.039783973,0,0
ISIC_0218575,0.016186386,0,0
ISIC_0228497,0.020426402,0,0
ISIC_0229459,0.045278274,0,0
ISIC_0219948,0.012358738,0,0
ISIC_0229265,0.057432134,0,0
ISIC_0229832,0.028802391,0,0
ISIC_0222150,0.028955009,0,0
ISIC_0229871,0.03859482,0,0
ISIC_0232963,0.01947507,0,0
ISIC_0224919,0.03670405,0,0
ISIC_0232785,0.08047625,0,0
ISIC_0233487,0.08053864,0,0
ISIC_0231167,0.018178392,0,0
ISIC_0236531,0.10830339,0,0
ISIC_0234146,0.026366541,0,0
ISIC_0232101,0.29590526,1,0
ISIC_0238711,0.027569354,0,0
ISIC_0236261,0.026174583,0,0
ISIC_0234248,0.04895354,0,0
ISIC_0238824,0.059351835,0,0
ISIC_0237721,0.042231727,0,0
ISIC_0239843,0.16542381,0,0
ISIC_0238940,0.028683662,0,0
ISIC_0238871,0.018462708,0,0
ISIC_0242433,0.03344639,0,0
ISIC_0243683,0.5002038,0,0
ISIC_0239597,0.50406545,0,0
ISIC_0243849,0.067992315,0,0
ISIC_0250842,0.06400224,0,0
ISIC_0248321,0.08348559,0,0
ISIC_0248114,0.54581547,0,0
ISIC_0251149,0.101199426,0,0
ISIC_0248628,0.032511033,0,0
ISIC_0248521,0.03269341,0,0
ISIC_0252448,0.051651828,0,0
ISIC_0248936,0.019671032,0,0
ISIC_0253367,0.019754622,0,0
ISIC_0253516,0.031215673,0,0
ISIC_0250064,0.05294595,0,0
ISIC_0254517,0.04617291,0,0
ISIC_0256926,0.04271656,0,0
ISIC_0252649,0.051330753,0,0
ISIC_0258806,0.024751885,0,0
ISIC_0262276,0.16834323,0,0
ISIC_0254698,0.045632225,0,0
ISIC_0294170,0.08099354,0,0
ISIC_0271408,0.029952126,0,0
ISIC_0255914,0.06729448,0,0
ISIC_0298274,0.10805488,0,0
ISIC_0273664,0.02694256,0,0
ISIC_0258061,0.08255551,0,0
ISIC_0299504,0.061787672,0,0
ISIC_0278346,0.15492357,0,0
ISIC_0258821,0.018383963,0,0
ISIC_0301191,0.016722094,0,0
ISIC_0279526,0.11225388,0,0
ISIC_0262401,0.025064176,0,0
ISIC_0302804,0.029849593,0,0
ISIC_0286360,0.056206815,1,0
ISIC_0267054,0.027389461,0,0
ISIC_0305679,0.014203716,0,0
ISIC_0290881,0.045089234,0,0
ISIC_0268187,0.024264412,0,0
ISIC_0307377,0.030111346,0,0
ISIC_0293607,0.114000514,0,0
ISIC_0268633,0.04137318,0,0
ISIC_0315525,0.030602459,0,0
ISIC_0294733,0.015468366,0,0
ISIC_0270289,0.01608637,0,0
ISIC_0316826,0.4192246,0,0
ISIC_0294910,0.027524952,0,0
ISIC_0275984,0.44958255,0,0
ISIC_0322340,0.11061326,0,0
ISIC_0297186,0.025723284,0,0
ISIC_0278126,0.015128848,0,0
ISIC_0322967,0.048669107,0,0
ISIC_0300915,0.047149412,0,0
ISIC_0278130,0.018584441,0,0
ISIC_0325416,0.11698253,0,0
ISIC_0301931,0.10169437,0,0
ISIC_0280208,0.029235857,0,0
ISIC_0326523,0.13223413,0,0
ISIC_0308722,0.13753292,0,0
ISIC_0281291,0.020145856,0,0
ISIC_0334227,0.014685608,0,0
ISIC_0317589,0.1367229,0,0
ISIC_0281658,0.07570454,0,0
ISIC_0335396,0.016109308,0,0
ISIC_0334024,0.046413034,0,0
ISIC_0284422,0.028136838,0,0
ISIC_0337631,0.16084765,1,0
ISIC_0339930,0.021456853,0,0
ISIC_0286750,0.026861522,0,0
ISIC_0338377,0.02752749,0,0
ISIC_0341663,0.052102942,0,0
ISIC_0295178,0.09774333,0,0
ISIC_0338712,0.09575361,0,0
ISIC_0342557,0.039216552,0,0
ISIC_0304703,0.031801835,0,0
ISIC_0354589,0.019840786,0,0
ISIC_0342587,0.05738111,0,0
ISIC_0308133,0.09508386,0,0
ISIC_0357043,0.11253786,0,0
ISIC_0344052,0.09877749,0,0
ISIC_0311112,0.025272781,0,0
ISIC_0358071,0.028510712,0,0
ISIC_0347824,0.25139984,0,0
ISIC_0311369,0.020074457,0,0
ISIC_0364478,0.06340992,0,0
ISIC_0349484,0.014343533,0,0
ISIC_0313422,0.024655178,0,0
ISIC_0379979,0.029591456,0,0
ISIC_0349996,0.02654666,0,0
ISIC_0313507,0.016773442,0,0
ISIC_0380954,0.02875436,0,0
ISIC_0350472,0.019797068,0,0
ISIC_0322004,0.018807456,0,0
ISIC_0395456,0.4619549,0,0
ISIC_0357231,0.021841891,0,0
ISIC_0324600,0.073988974,0,0
ISIC_0412659,0.015526939,0,0
ISIC_0359307,0.5061904,0,0
ISIC_0325664,0.055812273,0,0
ISIC_0422061,0.022717647,0,0
ISIC_0367913,0.08933991,0,0
ISIC_0332865,0.015698848,0,0
ISIC_0423312,0.028230753,0,0
ISIC_0375073,0.08001301,0,0
ISIC_0339773,0.030348048,0,0
ISIC_0427209,0.08746794,0,0
ISIC_0377420,0.030294234,0,0
ISIC_0355920,0.04288005,0,0
ISIC_0430356,0.066192105,0,0
ISIC_0384214,0.2450799,0,0
ISIC_0361149,0.015297578,0,0
ISIC_0434114,0.044635195,0,0
ISIC_0385609,0.015015727,0,0
ISIC_0370132,0.17043512,0,0
